Date_Time,Cycle_Index,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Ture_SOC,SOC_Cell
2023/9/21 11:56,145,-90.18518,55.45107,-5000.86473,377.0809,8.23454,0.842767227,0.783165961
2023/9/21 11:56,145,-90.19075,55.45323,-5001.3684,377.0809,8.35962,0.842561051,0.783397955
2023/9/21 11:56,145,-90.13127,55.45218,-4997.97541,377.0809,8.48473,0.84235483,0.78360402
2023/9/21 11:56,145,-90.21391,55.44582,-5001.98422,377.0809,8.60983,0.842148629,0.782494748
2023/9/21 11:56,145,-90.17215,55.44419,-4999.52182,377.0809,8.73494,0.841942415,0.781873836
2023/9/21 11:56,145,-90.15195,55.4376,-4997.80774,377.0809,8.86006,0.841736188,0.780914096
2023/9/21 11:56,145,-90.15598,55.43107,-4997.44244,377.0809,8.98519,0.841529949,0.781043968
2023/9/21 11:56,145,-90.24478,55.42313,-5001.64817,377.0809,9.11029,0.841323763,0.781614746
2023/9/21 11:56,145,-90.26546,55.42261,-5002.74739,377.0809,9.23547,0.841117448,0.781251647
2023/9/21 11:56,145,-90.27655,55.41706,-5002.86099,377.0809,9.36063,0.840911171,0.780628182
2023/9/21 11:57,145,-90.19141,55.41438,-4997.90107,377.0809,9.48578,0.840704914,0.781069935
2023/9/21 11:57,145,-90.24159,55.40837,-5000.13941,377.0809,9.61098,0.840498577,0.779951321
2023/9/21 11:57,145,-90.26344,55.40219,-5000.79225,377.0809,9.73612,0.840292344,0.779534046
2023/9/21 11:57,145,-90.28424,55.39776,-5001.54466,377.0809,9.86126,0.840086114,0.779063934
2023/9/21 11:57,145,-90.27655,55.39513,-5000.88122,377.0809,9.98642,0.839879856,0.778959367
2023/9/21 11:57,145,-90.2865,55.39221,-5001.16877,377.0809,10.11167,0.839673452,0.778959367
2023/9/21 11:57,145,-90.30226,55.38994,-5001.83676,377.0809,10.23683,0.839467201,0.778540745
2023/9/21 11:57,145,-90.32964,55.38358,-5002.77884,377.0809,10.36207,0.839260821,0.778200198
2023/9/21 11:57,145,-90.3381,55.37938,-5002.86797,377.0809,10.48732,0.839054429,0.777754302
2023/9/21 11:57,145,-90.33218,55.37565,-5002.20318,377.0809,10.61255,0.838848073,0.777044799
2023/9/21 11:57,145,-90.2673,55.37669,-4998.70429,377.0809,10.73782,0.838641656,0.777649292
2023/9/21 11:57,145,-90.27625,55.37402,-4998.95887,377.0809,10.86308,0.838435258,0.777780549
2023/9/21 11:58,145,-90.26801,55.3708,-4998.21193,377.0809,10.98834,0.838228864,0.777754302
2023/9/21 11:58,145,-90.26291,55.36696,-4997.58293,377.0809,11.11365,0.838022392,0.777123712
2023/9/21 11:58,145,-90.28549,55.3648,-4998.6381,377.0809,11.23889,0.837816039,0.777071105
2023/9/21 11:58,145,-90.27008,55.36439,-4997.74791,377.0809,11.36423,0.837609524,0.776649933
2023/9/21 11:58,145,-90.26938,55.36037,-4997.34628,377.0809,11.48953,0.83740308,0.776544551
2023/9/21 11:58,145,-90.29657,55.35651,-4998.50298,377.0809,11.6148,0.837196688,0.77670261
2023/9/21 11:58,145,-90.28999,55.35173,-4997.70715,377.0809,11.74011,0.836990235,0.776228194
2023/9/21 11:58,145,-90.33549,55.34473,-4999.5933,377.0809,11.86544,0.836783752,0.775488788
2023/9/21 11:58,145,-90.35161,55.34146,-5000.19001,377.0809,11.99076,0.836577289,0.774853631
2023/9/21 11:58,145,-90.399,55.33866,-5002.55953,377.0809,12.11611,0.836370781,0.774747648
2023/9/21 11:58,145,-90.36394,55.33866,-5000.61935,377.0809,12.24144,0.836164309,0.775144903
2023/9/21 11:58,145,-90.40303,55.33138,-5002.12441,377.0809,12.36678,0.835957825,0.774031335
2023/9/21 11:59,145,-90.35831,55.33067,-4999.58583,377.0809,12.49211,0.835751361,0.773579496
2023/9/21 11:59,145,-90.34639,55.32262,-4998.199,377.0809,12.61747,0.835544851,0.772860558
2023/9/21 11:59,145,-90.42134,55.31918,-5002.03438,377.0809,12.74283,0.835338345,0.772700575
2023/9/21 11:59,145,-90.35796,55.31772,-4998.39633,377.0809,12.86817,0.835131875,0.773020461
2023/9/21 11:59,145,-90.41205,55.31148,-5000.8243,377.0809,12.99361,0.834925245,0.772860558
2023/9/21 11:59,145,-90.38118,55.30669,-4998.6839,377.0809,13.11899,0.834718717,0.772780576
2023/9/21 11:59,145,-90.35985,55.30424,-4997.28283,377.0809,13.24441,0.834512127,0.772033124
2023/9/21 11:59,145,-90.36784,55.30535,-4997.82502,377.0809,13.36985,0.834305508,0.772166724
2023/9/21 11:59,145,-90.39937,55.29981,-4999.06799,377.0809,13.49522,0.834099008,0.772166724
2023/9/21 11:59,145,-90.38254,55.29736,-4997.91585,377.0809,13.62066,0.833892396,0.772006397
2023/9/21 11:59,145,-90.42424,55.29386,-4999.90527,377.0809,13.74611,0.833685772,0.771979668
2023/9/21 11:59,145,-90.4489,55.28809,-5000.74692,377.0809,13.87157,0.833479135,0.77088188
2023/9/21 12:00,145,-90.42833,55.28838,-4999.63587,377.0809,13.99704,0.833272485,0.771444625
2023/9/21 12:00,145,-90.40161,55.28465,-4997.82137,377.0809,14.12251,0.833065839,0.770962332
2023/9/21 12:00,145,-90.42081,55.28156,-4998.60343,377.0809,14.24793,0.832859279,0.771149975
2023/9/21 12:00,145,-90.45369,55.27485,-4999.81415,377.0809,14.37343,0.832652591,0.77013004
2023/9/21 12:00,145,-90.48805,55.27058,-5001.32701,377.0809,14.49892,0.832445923,0.769834201
2023/9/21 12:00,145,-90.45091,55.27117,-4999.32762,377.0809,14.62441,0.832239259,0.768945083
2023/9/21 12:00,145,-90.43024,55.26808,-4997.90574,377.0809,14.7499,0.832032599,0.769349525
2023/9/21 12:00,145,-90.4332,55.26452,-4997.74739,377.0809,14.87544,0.83182586,0.769807293
2023/9/21 12:00,145,-90.45755,55.25711,-4998.42279,377.0809,15.00096,0.831619158,0.768513132
2023/9/21 12:00,145,-90.45151,55.25408,-4997.81497,377.0809,15.12652,0.831412394,0.767918278
2023/9/21 12:00,145,-90.48201,55.24445,-4998.62888,377.0809,15.25206,0.831205667,0.767241014
2023/9/21 12:00,145,-90.56627,55.23985,-5002.86717,377.0809,15.37759,0.830998959,0.767376577
2023/9/21 12:01,145,-90.53658,55.23833,-5001.08948,377.0809,15.50313,0.830792239,0.767349469
2023/9/21 12:01,145,-90.49043,55.23652,-4998.37645,377.0809,15.62873,0.830585424,0.766779689
2023/9/21 12:01,145,-90.48088,55.22917,-4997.1839,377.0809,15.75433,0.830378613,0.766643884
2023/9/21 12:01,145,-90.57195,55.22485,-5001.82235,377.0809,15.87989,0.830171871,0.767078266
2023/9/21 12:01,145,-90.57005,55.22538,-5001.76543,377.0809,16.0055,0.829965051,0.766779689
2023/9/21 12:01,145,-90.53581,55.22578,-4999.91073,377.0809,16.13111,0.829758234,0.766969724
2023/9/21 12:01,145,-90.5005,55.2234,-4997.74531,377.0809,16.25671,0.829551438,0.766208939
2023/9/21 12:01,145,-90.50145,55.21593,-4997.12173,377.0809,16.38231,0.829344646,0.765419166
2023/9/21 12:01,145,-90.57764,55.21056,-5000.84223,377.0809,16.50791,0.829137857,0.764873418
2023/9/21 12:01,145,-90.60904,55.20782,-5002.32757,377.0809,16.63354,0.828931022,0.76560997
2023/9/21 12:01,145,-90.52716,55.20554,-4997.60075,377.0809,16.75921,0.828724126,0.764654872
2023/9/21 12:01,145,-90.53723,55.19989,-4997.64514,377.0809,16.88487,0.82851725,0.764490871
2023/9/21 12:02,145,-90.53551,55.1989,-4997.46056,377.0809,17.01052,0.828310394,0.764654872
2023/9/21 12:02,145,-90.54214,55.19773,-4997.7206,377.0809,17.13618,0.828103525,0.764736843
2023/9/21 12:02,145,-90.53622,55.19505,-4997.15119,377.0809,17.26183,0.827896676,0.76427208
2023/9/21 12:02,145,-90.56383,55.19009,-4998.22593,377.0809,17.38751,0.827689782,0.76339551
2023/9/21 12:02,145,-90.64529,55.18676,-5002.41986,377.0809,17.5132,0.827482875,0.763669679
2023/9/21 12:02,145,-90.64079,55.18227,-5001.76455,377.0809,17.63889,0.827275972,0.763587451
2023/9/21 12:02,145,-90.63771,55.17754,-5001.16587,377.0809,17.76453,0.827069155,0.762819039
2023/9/21 12:02,145,-90.66734,55.17323,-5002.41,377.0809,17.89029,0.826862144,0.762654156
2023/9/21 12:02,145,-90.58427,55.17545,-4998.02786,377.0809,18.01594,0.826655318,0.762599177
2023/9/21 12:02,145,-90.57823,55.17399,-4997.56236,377.0809,18.14165,0.826448398,0.762819039
2023/9/21 12:02,145,-90.58795,55.16938,-4997.68104,377.0809,18.26735,0.826241497,0.762434188
2023/9/21 12:02,145,-90.595,55.16634,-4997.79457,377.0809,18.39309,0.826034534,0.761304654
2023/9/21 12:03,145,-90.6456,55.15911,-4999.93062,377.0809,18.51884,0.825827558,0.761470182
2023/9/21 12:03,145,-90.67943,55.15508,-5001.43122,377.0809,18.64461,0.825620554,0.761718326
2023/9/21 12:03,145,-90.7097,55.15083,-5002.71524,377.0809,18.77036,0.825413586,0.760475833
2023/9/21 12:03,145,-90.71385,55.14535,-5002.44701,377.0809,18.89614,0.825206572,0.759617316
2023/9/21 12:03,145,-90.69199,55.14581,-5001.28325,377.0809,19.02188,0.824999628,0.760060684
2023/9/21 12:03,145,-90.65063,55.14207,-4998.66339,377.0809,19.14767,0.824792606,0.759949894
2023/9/21 12:03,145,-90.63837,55.13636,-4997.4698,377.0809,19.27343,0.824585636,0.759450909
2023/9/21 12:03,145,-90.64317,55.13309,-4997.43805,377.0809,19.39925,0.824378572,0.759423166
2023/9/21 12:03,145,-90.67943,55.12988,-4999.14609,377.0809,19.52506,0.824171528,0.759922192
2023/9/21 12:03,145,-90.74922,55.12102,-5002.18957,377.0809,19.65091,0.823964422,0.758867863
2023/9/21 12:03,145,-90.70164,55.12247,-4999.69843,377.0809,19.77675,0.823757336,0.757866116
2023/9/21 12:03,145,-90.68481,55.12154,-4998.68638,377.0809,19.90261,0.823550221,0.758840075
2023/9/21 12:04,145,-90.70621,55.11127,-4998.93443,377.0809,20.02843,0.823343175,0.757977561
2023/9/21 12:04,145,-90.68251,55.10807,-4997.33811,377.0809,20.15432,0.823136018,0.75722463
2023/9/21 12:04,145,-90.71848,55.10673,-4999.19878,377.0809,20.28016,0.822928947,0.757475783
2023/9/21 12:04,145,-90.74176,55.10445,-5000.27478,377.0809,20.40606,0.822721781,0.757364181
2023/9/21 12:04,145,-90.69934,55.0999,-4997.52456,377.0809,20.53198,0.822514586,0.756721792
2023/9/21 12:04,145,-90.71178,55.09751,-4997.99321,377.0809,20.65783,0.82230751,0.756917424
2023/9/21 12:04,145,-90.80508,55.09068,-5002.5136,377.0809,20.78373,0.822100356,0.755994225
2023/9/21 12:04,145,-90.78252,55.08719,-5000.95393,377.0809,20.90963,0.821893205,0.755713999
2023/9/21 12:04,145,-90.72452,55.089,-4997.92308,377.0809,21.03555,0.821686025,0.756246242
2023/9/21 12:04,145,-90.72748,55.08625,-4997.83665,377.0809,21.16145,0.821478882,0.756470109
2023/9/21 12:04,145,-90.72314,55.08327,-4997.32722,377.0809,21.28737,0.82127171,0.755629889
2023/9/21 12:04,145,-90.72694,55.07796,-4997.05477,377.0809,21.41331,0.821064508,0.75492821
2023/9/21 12:05,145,-90.73471,55.0789,-4997.56802,377.0809,21.53921,0.820857376,0.755882161
2023/9/21 12:05,145,-90.75645,55.07348,-4998.27353,377.0809,21.66517,0.820650149,0.755096737
2023/9/21 12:05,145,-90.73773,55.07114,-4997.03023,377.0809,21.79111,0.820442959,0.754506549
2023/9/21 12:05,145,-90.776,55.06823,-4998.87365,377.0809,21.91704,0.820235789,0.754394024
2023/9/21 12:05,145,-90.76042,55.06403,-4997.63449,377.0809,22.04302,0.820028541,0.754422158
2023/9/21 12:05,145,-90.81084,55.0579,-4999.85415,377.0809,22.16895,0.819821378,0.753661761
2023/9/21 12:05,145,-90.86316,55.05271,-5002.2632,377.0809,22.2949,0.819614187,0.753323298
2023/9/21 12:05,145,-90.86682,55.05102,-5002.31113,377.0809,22.42089,0.819406933,0.753041007
2023/9/21 12:05,145,-90.84514,55.04729,-5000.77877,377.0809,22.54689,0.819199667,0.753436154
2023/9/21 12:05,145,-90.79692,55.04635,-4998.03904,377.0809,22.67288,0.818992421,0.752815018
2023/9/21 12:05,145,-90.82518,55.04116,-4999.12326,377.0809,22.79892,0.818785097,0.752277738
2023/9/21 12:05,145,-90.82471,55.0355,-4998.58333,377.0809,22.92489,0.818577891,0.752107908
2023/9/21 12:06,145,-90.88554,55.02897,-5001.33765,377.0809,23.05094,0.818370558,0.751569597
2023/9/21 12:06,145,-90.90398,55.02937,-5002.38875,377.0809,23.17698,0.818163245,0.751399442
2023/9/21 12:06,145,-90.8609,55.02582,-4999.69553,377.0809,23.30307,0.817955853,0.750689623
2023/9/21 12:06,145,-90.84869,55.01975,-4998.47221,377.0809,23.4291,0.817748564,0.750376874
2023/9/21 12:06,145,-90.83507,55.01585,-4997.36859,377.0809,23.55518,0.817541196,0.750433757
2023/9/21 12:06,145,-90.84709,55.01363,-4997.8282,377.0809,23.68129,0.817333783,0.750177716
2023/9/21 12:06,145,-90.85558,55.00465,-4997.47938,377.0809,23.80739,0.81712639,0.749750591
2023/9/21 12:06,145,-90.93129,55.00009,-5001.22913,377.0809,23.93346,0.81691905,0.749408542
2023/9/21 12:06,145,-90.97134,54.99595,-5003.05527,377.0809,24.05957,0.816711649,0.749779082
2023/9/21 12:06,145,-90.96103,54.99262,-5002.18536,377.0809,24.18567,0.816504267,0.748609216
2023/9/21 12:06,145,-90.93639,54.99379,-5000.93674,377.0809,24.31181,0.816296823,0.748580638
2023/9/21 12:06,145,-90.89508,54.99368,-4998.65494,377.0809,24.43796,0.816089367,0.748752077
2023/9/21 12:07,145,-90.89343,54.98907,-4998.14518,377.0809,24.56408,0.815881964,0.748237526
2023/9/21 12:07,145,-90.94463,54.98102,-5000.22852,377.0809,24.69021,0.815674548,0.747407057
2023/9/21 12:07,145,-90.9906,54.97857,-5002.53307,377.0809,24.8163,0.815467202,0.748294733
2023/9/21 12:07,145,-90.94823,54.97717,-5000.0763,377.0809,24.94244,0.815259777,0.74769363
2023/9/21 12:07,145,-90.89816,54.97489,-4997.11635,377.0809,25.06862,0.815052291,0.747607681
2023/9/21 12:07,145,-90.98573,54.97134,-5001.6075,377.0809,25.1948,0.814844808,0.747435724
2023/9/21 12:07,145,-91.00772,54.96713,-5002.43318,377.0809,25.32097,0.814637345,0.747550371
2023/9/21 12:07,145,-91.0108,54.9651,-5002.41772,377.0809,25.44715,0.81442987,0.74703419
2023/9/21 12:07,145,-91.01839,54.96083,-5002.44626,377.0809,25.57333,0.814222398,0.746344864
2023/9/21 12:07,145,-91.02425,54.95564,-5002.29591,377.0809,25.69957,0.814014832,0.745970961
2023/9/21 12:07,145,-91.03011,54.95337,-5002.41132,377.0809,25.82573,0.813807401,0.745942185
2023/9/21 12:07,145,-91.03935,54.95156,-5002.7543,377.0809,25.95191,0.813599941,0.745999736
2023/9/21 12:08,145,-90.99474,54.95051,-5000.20737,377.0809,26.07811,0.813392451,0.745106724
2023/9/21 12:08,145,-90.95599,54.9483,-4997.87703,377.0809,26.20435,0.8131849,0.744991346
2023/9/21 12:08,145,-90.9631,54.94182,-4997.67827,377.0809,26.33056,0.812977402,0.744153831
2023/9/21 12:08,145,-90.96204,54.93896,-4997.35988,377.0809,26.45676,0.812769924,0.744442833
2023/9/21 12:08,145,-90.96411,54.93651,-4997.25074,377.0809,26.58296,0.81256245,0.744500607
2023/9/21 12:08,145,-90.99504,54.93359,-4998.68422,377.0809,26.70925,0.812354832,0.744789352
2023/9/21 12:08,145,-91.05873,54.9256,-5001.45538,377.0809,26.8355,0.812147283,0.743401422
2023/9/21 12:08,145,-91.08592,54.92286,-5002.69923,377.0809,26.96178,0.811939689,0.743285538
2023/9/21 12:08,145,-91.03923,54.92513,-5000.34154,377.0809,27.08807,0.811732082,0.743430388
2023/9/21 12:08,145,-91.06808,54.9193,-5001.39521,377.0809,27.21436,0.811524479,0.742270095
2023/9/21 12:08,145,-91.08136,54.91195,-5001.45509,377.0809,27.34069,0.811316814,0.741775935
2023/9/21 12:08,145,-91.04095,54.91189,-4999.23063,377.0809,27.46705,0.811109103,0.741775935
2023/9/21 12:09,145,-91.03088,54.90676,-4998.21068,377.0809,27.59335,0.810901495,0.741950415
2023/9/21 12:09,145,-91.02751,54.90198,-4997.59053,377.0809,27.71965,0.81069389,0.741572278
2023/9/21 12:09,145,-91.02151,54.90022,-4997.10092,377.0809,27.84598,0.81048624,0.741106383
2023/9/21 12:09,145,-91.03818,54.89812,-4997.82493,377.0809,27.97235,0.810278529,0.74131028
2023/9/21 12:09,145,-91.07111,54.89252,-4999.12273,377.0809,28.09867,0.810070903,0.741048108
2023/9/21 12:09,145,-91.13,54.88582,-5001.74478,377.0809,28.22507,0.809863149,0.739793128
2023/9/21 12:09,145,-91.14854,54.88436,-5002.62928,377.0809,28.35139,0.809655531,0.740260557
2023/9/21 12:09,145,-91.15512,54.87998,-5002.59116,377.0809,28.47781,0.809447752,0.739793128
2023/9/21 12:09,145,-91.1665,54.87432,-5002.69969,377.0809,28.60418,0.809240059,0.738944522
2023/9/21 12:09,145,-91.12965,54.87549,-5000.7842,377.0809,28.73057,0.809032337,0.739500707
2023/9/21 12:09,145,-91.0807,54.87357,-4997.92317,377.0809,28.85697,0.808824602,0.738739419
2023/9/21 12:09,145,-91.08319,54.86948,-4997.68727,377.0809,28.98339,0.808616839,0.738504887
2023/9/21 12:10,145,-91.09552,54.864,-4997.86461,377.0809,29.10979,0.808409111,0.738446233
2023/9/21 12:10,145,-91.1758,54.85939,-5001.84877,377.0809,29.23623,0.808201323,0.739032392
2023/9/21 12:10,145,-91.16815,54.85857,-5001.35434,377.0809,29.36263,0.807993603,0.73765357
2023/9/21 12:10,145,-91.14647,54.85718,-5000.03831,377.0809,29.48909,0.807785789,0.738006056
2023/9/21 12:10,145,-91.11157,54.85507,-4997.93155,377.0809,29.6155,0.807578061,0.738123483
2023/9/21 12:10,145,-91.15453,54.84872,-4999.70929,377.0809,29.74191,0.807370336,0.736918245
2023/9/21 12:10,145,-91.21468,54.84411,-5002.58794,377.0809,29.86837,0.807162533,0.736535352
2023/9/21 12:10,145,-91.18089,54.84574,-5000.88339,377.0809,29.99484,0.806954718,0.737006554
2023/9/21 12:10,145,-91.14754,54.84499,-4998.98592,377.0809,30.12131,0.806746906,0.736771021
2023/9/21 12:10,145,-91.15074,54.83961,-4998.67103,377.0809,30.2478,0.806539065,0.736240576
2023/9/21 12:10,145,-91.17325,54.83413,-4999.40584,377.0809,30.37428,0.806331245,0.734911467
2023/9/21 12:10,145,-91.19672,54.82958,-5000.27785,377.0809,30.5008,0.806123362,0.735059357
2023/9/21 12:11,145,-91.15874,54.82504,-4997.78157,377.0809,30.62729,0.805915533,0.734378626
2023/9/21 12:11,145,-91.17101,54.82165,-4998.1452,377.0809,30.7538,0.805707674,0.734970629
2023/9/21 12:11,145,-91.16556,54.81587,-4997.31949,377.0809,30.88038,0.805499705,0.734230493
2023/9/21 12:11,145,-91.21597,54.80648,-4999.22624,377.0809,31.00694,0.805291772,0.733518723
2023/9/21 12:11,145,-91.23262,54.80363,-4999.87875,377.0809,31.13345,0.805083925,0.733815441
2023/9/21 12:11,145,-91.2757,54.8007,-5001.97225,377.0809,31.25997,0.804876065,0.733459354
2023/9/21 12:11,145,-91.28073,54.80117,-5002.2908,377.0809,31.38652,0.80466816,0.733518723
2023/9/21 12:11,145,-91.19452,54.8,-4997.4597,377.0809,31.51311,0.804460193,0.732954378
2023/9/21 12:11,145,-91.19624,54.79803,-4997.3743,377.0809,31.63965,0.804252312,0.732954378
2023/9/21 12:11,145,-91.24501,54.79184,-4999.48199,377.0809,31.76623,0.804044369,0.732835472
2023/9/21 12:11,145,-91.27611,54.78869,-5000.8985,377.0809,31.89283,0.803836397,0.732359511
2023/9/21 12:11,145,-91.25827,54.78577,-4999.65459,377.0809,32.01938,0.803628511,0.731793609
2023/9/21 12:12,145,-91.3196,54.78105,-5002.58357,377.0809,32.14597,0.803420563,0.731584928
2023/9/21 12:12,145,-91.31491,54.77825,-5002.07097,377.0809,32.27256,0.803212618,0.731495462
2023/9/21 12:12,145,-91.27942,54.77773,-5000.07942,377.0809,32.39919,0.803004612,0.731584928
2023/9/21 12:12,145,-91.24725,54.77253,-4997.84274,377.0809,32.52581,0.802796626,0.731256793
2023/9/21 12:12,145,-91.24719,54.76711,-4997.34489,377.0809,32.65244,0.802588628,0.730450295
2023/9/21 12:12,145,-91.25519,54.76425,-4997.52204,377.0809,32.77908,0.802380617,0.730181124
2023/9/21 12:12,145,-91.32126,54.75917,-5000.6764,377.0809,32.90572,0.802172609,0.729941718
2023/9/21 12:12,145,-91.30573,54.75742,-4999.66621,377.0809,33.03241,0.801964524,0.729941718
2023/9/21 12:12,145,-91.34128,54.75357,-5001.26117,377.0809,33.15907,0.801756491,0.730061437
2023/9/21 12:12,145,-91.35905,54.75013,-5001.91986,377.0809,33.28571,0.801548495,0.729702178
2023/9/21 12:12,145,-91.37292,54.74693,-5002.38686,377.0809,33.41243,0.801340372,0.729252681
2023/9/21 12:12,145,-91.34715,54.74739,-5001.01805,377.0809,33.53914,0.801132268,0.728562539
2023/9/21 12:13,145,-91.28897,54.7457,-4997.67856,377.0809,33.66584,0.800924185,0.729012757
2023/9/21 12:13,145,-91.32671,54.74173,-4999.3821,377.0809,33.79257,0.800716057,0.729192712
2023/9/21 12:13,145,-91.39449,54.73805,-5002.75616,377.0809,33.9193,0.800507932,0.72802166
2023/9/21 12:13,145,-91.38637,54.73473,-5002.00829,377.0809,34.04596,0.800299926,0.727750967
2023/9/21 12:13,145,-91.34679,54.7324,-4999.62905,377.0809,34.1727,0.800091793,0.727299437
2023/9/21 12:13,145,-91.30994,54.73263,-4997.63316,377.0809,34.29944,0.799883663,0.727841216
2023/9/21 12:13,145,-91.37048,54.72464,-5000.21662,377.0809,34.42618,0.799675537,0.727028295
2023/9/21 12:13,145,-91.42506,54.71642,-5002.45198,377.0809,34.55295,0.799467366,0.726576017
2023/9/21 12:13,145,-91.42406,54.716,-5002.35887,377.0809,34.67966,0.799259297,0.725911832
2023/9/21 12:13,145,-91.4263,54.70802,-5001.75185,377.0809,34.80646,0.799051084,0.725942044
2023/9/21 12:13,145,-91.43951,54.71,-5002.65559,377.0809,34.93327,0.798842859,0.726213859
2023/9/21 12:13,145,-91.38968,54.70889,-4999.82795,377.0809,35.06004,0.798634702,0.726304426
2023/9/21 12:14,145,-91.35408,54.70422,-4997.45369,377.0809,35.18683,0.798426517,0.725307156
2023/9/21 12:14,145,-91.34732,54.70469,-4997.12682,377.0809,35.31365,0.798218287,0.724398591
2023/9/21 12:14,145,-91.38039,54.69746,-4998.27523,377.0809,35.44045,0.798010093,0.725095324
2023/9/21 12:14,145,-91.37274,54.69501,-4997.63293,377.0809,35.56726,0.797801887,0.724246982
2023/9/21 12:14,145,-91.47476,54.68614,-5002.40153,377.0809,35.69413,0.797593585,0.723670399
2023/9/21 12:14,145,-91.47643,54.68509,-5002.39681,377.0809,35.82095,0.79738537,0.724246982
2023/9/21 12:14,145,-91.4404,54.68526,-5000.44205,377.0809,35.94779,0.797177126,0.724125658
2023/9/21 12:14,145,-91.39876,54.68223,-4997.88802,377.0809,36.07463,0.796968885,0.722788916
2023/9/21 12:14,145,-91.3997,54.67873,-4997.61952,377.0809,36.20146,0.796760665,0.723548918
2023/9/21 12:14,145,-91.45238,54.67552,-5000.20643,377.0809,36.32828,0.796552465,0.723852559
2023/9/21 12:14,145,-91.507,54.66934,-5002.6273,377.0809,36.45514,0.796344203,0.723245072
