数据点索引,预测SOC,真实SOC
2876,0.7571552,0.7521937
2877,0.7570554,0.7519488
2878,0.7569705,0.7517038
2879,0.75674176,0.7514589
2880,0.7566974,0.75121397
2881,0.7565961,0.75096905
2882,0.7564341,0.7507241
2883,0.7563076,0.75047916
2884,0.7561027,0.7502343
2885,0.75599,0.7499894
2886,0.7559167,0.7497445
2887,0.7558311,0.7494996
2888,0.75571275,0.74925476
2889,0.7555636,0.7490099
2890,0.75542754,0.74876493
2891,0.7553277,0.74852014
2892,0.75521106,0.7482753
2893,0.75502414,0.74803036
2894,0.75486165,0.74778557
2895,0.7546715,0.74754065
2896,0.75442183,0.7472958
2897,0.7541946,0.74705094
2898,0.7539823,0.7468061
2899,0.7538074,0.74656117
2900,0.75363755,0.7463163
2901,0.75347924,0.74607146
2902,0.7532925,0.74582654
2903,0.75308967,0.74558175
2904,0.7529311,0.74533683
2905,0.75282806,0.745092
2906,0.75266147,0.74484724
2907,0.7524699,0.7446023
2908,0.7522953,0.74435747
2909,0.75220495,0.7441128
2910,0.75204515,0.74386775
2911,0.7517432,0.74362284
2912,0.75165266,0.74337804
2913,0.7513647,0.7431332
2914,0.7510798,0.74288833
2915,0.75085574,0.7426435
2916,0.75056314,0.7423985
2917,0.7503522,0.7421536
2918,0.75008166,0.74190867
2919,0.7499633,0.74166375
2920,0.7498679,0.74141896
2921,0.74975353,0.741174
2922,0.7495022,0.74092907
2923,0.7493262,0.7406842
2924,0.7490766,0.74043936
2925,0.7487832,0.74019444
2926,0.74848837,0.73994946
2927,0.7482163,0.7397045
2928,0.7478593,0.7394596
2929,0.7476431,0.73921454
2930,0.74735314,0.73896956
2931,0.7470835,0.7387246
2932,0.7468709,0.7384796
2933,0.7464957,0.7382346
2934,0.7461561,0.73798966
2935,0.74584866,0.7377446
2936,0.74542284,0.7374996
2937,0.74511254,0.7372546
2938,0.74483967,0.73700964
2939,0.744635,0.73676455
2940,0.7444297,0.7365195
2941,0.74413013,0.7362744
2942,0.7437357,0.7360293
2943,0.74340737,0.7357843
2944,0.7431591,0.73553926
2945,0.74269974,0.7352942
2946,0.7425592,0.7350492
2947,0.74222827,0.73480415
2948,0.742029,0.73455906
2949,0.74155545,0.7343141
2950,0.7413449,0.734069
2951,0.7409859,0.73382384
2952,0.74075896,0.73357886
2953,0.7404747,0.7333338
2954,0.7399987,0.7330886
2955,0.73972857,0.7328435
2956,0.7393117,0.7325985
2957,0.7389995,0.73235327
2958,0.73885137,0.73210806
2959,0.7385329,0.73186296
2960,0.73827744,0.73161775
2961,0.73799825,0.7313726
2962,0.73768467,0.73112744
2963,0.7375061,0.7308822
2964,0.73711836,0.73063713
2965,0.736736,0.7303919
2966,0.7363466,0.7301467
2967,0.73583627,0.72990143
2968,0.73561054,0.72965616
2969,0.7351669,0.7294109
2970,0.7349168,0.7291656
2971,0.734519,0.7289203
2972,0.7340746,0.728675
2973,0.7338829,0.7284297
2974,0.7336931,0.72818446
2975,0.73356634,0.7279391
2976,0.73336035,0.72769374
2977,0.7328832,0.72744846
2978,0.7328094,0.72720325
2979,0.7325225,0.7269579
2980,0.7321886,0.7267126
2981,0.7319266,0.72646725
2982,0.73171985,0.7262219
2983,0.7312646,0.72597665
2984,0.73092127,0.7257314
2985,0.73072267,0.7254859
2986,0.73052984,0.72524065
2987,0.7303338,0.72499526
2988,0.7300793,0.72474986
2989,0.7297115,0.7245045
2990,0.729476,0.7242592
2991,0.72949916,0.7240138
2992,0.7291681,0.72376835
2993,0.72914225,0.72352314
2994,0.72874653,0.7232778
2995,0.72864443,0.7230325
2996,0.7283389,0.72278714
2997,0.7281283,0.7225418
2998,0.7279718,0.7222965
2999,0.7277136,0.7220511
3000,0.72731,0.72180575
3001,0.7268369,0.72156036
3002,0.7266429,0.72131497
3003,0.72619444,0.7210696
3004,0.72599643,0.7208242
3005,0.7257949,0.7205788
3006,0.7255213,0.7203334
3007,0.7254033,0.72008795
3008,0.7251552,0.71984255
3009,0.72497004,0.7195971
3010,0.7247926,0.71935165
3011,0.72446084,0.71910626
3012,0.7243461,0.7188609
3013,0.72397697,0.7186156
3014,0.72407705,0.7183702
3015,0.7237501,0.7181248
3016,0.723657,0.7178795
3017,0.72334033,0.71763414
3018,0.72314286,0.71738875
3019,0.72289306,0.71714336
3020,0.7226265,0.716898
3021,0.7224667,0.71665275
3022,0.72227556,0.7164074
3023,0.7217529,0.716162
3024,0.72147036,0.7159165
3025,0.7211677,0.7156711
3026,0.7210393,0.71542585
3027,0.72065926,0.7151804
3028,0.72025186,0.7149349
3029,0.7200664,0.71468943
3030,0.71973,0.714444
3031,0.7196237,0.7141985
3032,0.7192416,0.7139532
3033,0.7190027,0.71370775
3034,0.7186382,0.71346235
3035,0.71843725,0.71321696
3036,0.71838206,0.7129715
3037,0.71818733,0.7127261
3038,0.7180105,0.71248066
3039,0.7178043,0.71223515
3040,0.7176485,0.71198976
3041,0.71746767,0.71174425
3042,0.71742904,0.7114989
3043,0.7172034,0.7112536
3044,0.7167136,0.7110081
3045,0.71638054,0.7107627
3046,0.7161257,0.71051735
3047,0.7158461,0.7102718
3048,0.71537447,0.71002626
3049,0.7150098,0.7097809
3050,0.71462697,0.70953536
3051,0.71454906,0.7092898
3052,0.7142091,0.70904434
3053,0.7139234,0.7087988
3054,0.71381813,0.7085534
3055,0.71364284,0.7083079
3056,0.71347004,0.70806247
3057,0.71309555,0.70781696
3058,0.71287215,0.7075715
3059,0.71261847,0.70732605
3060,0.7125102,0.7070805
3061,0.7121625,0.70683503
3062,0.7118085,0.7065895
3063,0.711509,0.70634407
3064,0.71104443,0.7060986
3065,0.7110758,0.7058531
3066,0.7106292,0.70560753
3067,0.71038806,0.705362
3068,0.7100127,0.7051165
3069,0.709895,0.70487094
3070,0.7096163,0.7046254
3071,0.7093829,0.70437986
3072,0.70935154,0.70413435
3073,0.7090624,0.70388883
3074,0.7089485,0.7036434
3075,0.7088893,0.70339787
3076,0.7085274,0.7031525
3077,0.7082541,0.70290697
3078,0.70777196,0.7026615
3079,0.70750785,0.70241606
3080,0.70717376,0.70217055
3081,0.7068605,0.701925
3082,0.7066275,0.7016794
3083,0.7062341,0.7014339
3084,0.70595384,0.7011883
3085,0.7057113,0.7009429
3086,0.7055124,0.7006973
3087,0.70519835,0.70045173
3088,0.70487565,0.70020616
3089,0.70471525,0.6999606
3090,0.7044422,0.699715
3091,0.7042801,0.69946945
3092,0.7039859,0.6992238
3093,0.7036151,0.69897836
3094,0.70345134,0.6987328
3095,0.70319474,0.69848716
3096,0.70304567,0.69824165
3097,0.70297694,0.69799614
3098,0.70263827,0.6977506
3099,0.70253354,0.69750506
3100,0.70210874,0.6972596
3101,0.7018048,0.69701403
3102,0.701413,0.69676846
3103,0.7011689,0.6965229
3104,0.7007392,0.6962774
3105,0.7004654,0.6960318
3106,0.6999675,0.69578624
3107,0.69963104,0.69554067
3108,0.69936574,0.69529504
3109,0.6990817,0.69504946
3110,0.6987419,0.69480383
3111,0.6984977,0.69455814
3112,0.6982407,0.6943126
3113,0.697993,0.69406694
3114,0.69776773,0.6938213
3115,0.6975428,0.6935757
3116,0.69705284,0.6933301
3117,0.696693,0.6930844
3118,0.69659257,0.6928388
3119,0.69619006,0.69259316
3120,0.6960365,0.6923475
3121,0.69579446,0.6921021
3122,0.69544375,0.6918564
3123,0.69523376,0.69161075
3124,0.6949153,0.6913651
3125,0.6946397,0.6911195
3126,0.6944641,0.69087386
3127,0.6941705,0.69062823
3128,0.69403195,0.69038254
3129,0.69372463,0.6901369
3130,0.6935487,0.68989134
3131,0.6932875,0.6896457
3132,0.69286287,0.6894001
3133,0.6925057,0.68915445
3134,0.6919732,0.68890876
3135,0.69158787,0.68866307
3136,0.69121444,0.6884174
3137,0.6908487,0.6881717
3138,0.69015896,0.68792593
3139,0.6896586,0.6876801
3140,0.68935436,0.68743443
3141,0.6888396,0.6871886
3142,0.6887107,0.68694293
3143,0.68823934,0.68669707
3144,0.6881434,0.6864513
3145,0.6876667,0.6862055
3146,0.6874759,0.6859598
3147,0.6871764,0.685714
3148,0.6870085,0.68546826
3149,0.68647885,0.6852223
3150,0.6864116,0.6849765
3151,0.6860356,0.68473077
3152,0.6858388,0.684485
3153,0.6857307,0.68423927
3154,0.68554306,0.68399346
3155,0.6850931,0.6837477
3156,0.6847693,0.68350196
3157,0.6842518,0.68325615
3158,0.6840408,0.6830103
3159,0.6837412,0.68276453
3160,0.6833987,0.6825188
3161,0.68302673,0.6822729
3162,0.6827601,0.68202716
3163,0.6824247,0.68178135
3164,0.68217415,0.68153554
3165,0.6818955,0.68128973
3166,0.68151456,0.6810439
3167,0.68124986,0.6807982
3168,0.6809816,0.6805523
3169,0.680712,0.6803065
3170,0.68063277,0.6800607
3171,0.6800985,0.6798148
3172,0.6797818,0.679569
3173,0.6795771,0.6793232
3174,0.6792012,0.6790774
3175,0.6790182,0.6788315
3176,0.67868716,0.67858565
3177,0.67862576,0.67833984
3178,0.6783473,0.6780941
3179,0.67823005,0.67784834
3180,0.6777979,0.67760247
3181,0.6775442,0.67735666
3182,0.677258,0.6771108
3183,0.67690206,0.6768649
3184,0.6766481,0.67661905
3185,0.6762889,0.67637324
3186,0.6759338,0.6761273
3187,0.67546964,0.67588145
3188,0.675064,0.6756355
3189,0.6746264,0.6753896
3190,0.67419136,0.6751436
3191,0.6739114,0.67489773
3192,0.67354447,0.6746518
3193,0.6730758,0.6744059
3194,0.67282254,0.67415994
3195,0.6723886,0.67391396
3196,0.672179,0.6736679
3197,0.671962,0.673422
3198,0.67174846,0.673176
3199,0.6713094,0.67293
3200,0.6712632,0.672684
3201,0.67082465,0.6724381
3202,0.67073333,0.67219216
3203,0.6703362,0.6719463
3204,0.6702174,0.67170036
3205,0.6700579,0.67145437
3206,0.66974217,0.6712084
3207,0.6694458,0.67096245
3208,0.6692979,0.6707165
3209,0.66881204,0.6704706
3210,0.6687989,0.6702247
3211,0.66845214,0.66997886
3212,0.6682,0.669733
3213,0.6675707,0.669487
3214,0.66716,0.66924113
3215,0.66646993,0.6689951
3216,0.66632044,0.6687491
3217,0.6658552,0.66850305
3218,0.6655495,0.668257
3219,0.6650698,0.668011
3220,0.6647356,0.667765
3221,0.6646886,0.66751903
3222,0.6642412,0.667273
3223,0.6641304,0.66702694
3224,0.6636802,0.6667809
3225,0.66331786,0.66653484
3226,0.6629836,0.6662888
3227,0.6627485,0.6660428
3228,0.66245466,0.66579676
3229,0.6621207,0.6655507
3230,0.6617356,0.6651909
3231,0.6614743,0.6648311
3232,0.6610812,0.6644712
3233,0.6606779,0.66411126
3234,0.6601536,0.66375124
3235,0.6602045,0.66339135
3236,0.6597687,0.6630313
3237,0.6592591,0.66267115
3238,0.65894586,0.6623109
3239,0.6585214,0.66195065
3240,0.6581488,0.66159034
3241,0.65814006,0.66123
3242,0.6575978,0.66086954
3243,0.65735954,0.66050917
3244,0.6569679,0.6601488
3245,0.6566837,0.6597883
3246,0.6564991,0.6594277
3247,0.6561438,0.65906715
3248,0.6556203,0.65870667
3249,0.65542936,0.6583459
3250,0.65494674,0.6579852
3251,0.65457827,0.6576243
3252,0.6544258,0.6572635
3253,0.65423584,0.65690273
3254,0.6539149,0.65654176
3255,0.65377736,0.6561808
3256,0.65342206,0.65581983
3257,0.6533189,0.65545887
3258,0.6529248,0.65509784
3259,0.6526457,0.6547368
3260,0.6522188,0.6543756
3261,0.6517737,0.6540144
3262,0.6515817,0.6536531
3263,0.65104634,0.65329164
3264,0.6508579,0.6529303
3265,0.65044856,0.6525689
3266,0.6500118,0.6522075
3267,0.6497617,0.6518459
3268,0.64958435,0.6514844
3269,0.6490772,0.65112275
3270,0.64895725,0.65076107
3271,0.64840204,0.6503995
3272,0.64803755,0.6500376
3273,0.64753217,0.6496758
3274,0.6473913,0.6493138
3275,0.64714736,0.648952
3276,0.6466739,0.64858997
3277,0.6464185,0.64822793
3278,0.6458435,0.6478659
3279,0.6456177,0.64750385
3280,0.64507324,0.6471416
3281,0.64487624,0.6467793
3282,0.6442853,0.6464172
3283,0.6440475,0.64605486
3284,0.6436306,0.64569235
3285,0.64299744,0.64533
3286,0.6429153,0.6449675
3287,0.6423696,0.6446049
3288,0.64226,0.64424217
3289,0.64201134,0.6438796
3290,0.64170146,0.643517
3291,0.6413526,0.6431544
3292,0.64097446,0.64279157
3293,0.64047337,0.6424287
3294,0.64019966,0.6420659
3295,0.6398625,0.64170283
3296,0.6395215,0.64133996
3297,0.6391119,0.64097685
3298,0.63904846,0.6406138
3299,0.63864714,0.6402507
3300,0.6383257,0.6398875
3301,0.6380143,0.6395244
3302,0.6377199,0.6391612
3303,0.63760203,0.6387978
3304,0.6372468,0.63843465
3305,0.6368544,0.6380714
3306,0.63655525,0.6377082
3307,0.6358926,0.6373446
3308,0.63552564,0.6369811
3309,0.63533,0.6366175
3310,0.6347985,0.636254
3311,0.63447815,0.6358903
3312,0.6341631,0.63552666
3313,0.63354766,0.63516295
3314,0.633131,0.6347992
3315,0.632824,0.6344353
3316,0.6323861,0.63407135
3317,0.6320962,0.6337074
3318,0.631689,0.6333434
3319,0.6314693,0.6329794
3320,0.63114977,0.6326152
3321,0.6306246,0.6322512
3322,0.630391,0.631887
3323,0.6301802,0.6315228
3324,0.62968194,0.6311585
3325,0.62940025,0.63079405
3326,0.6289525,0.63042957
3327,0.62855494,0.63006514
3328,0.6284042,0.6297008
3329,0.6282409,0.6293361
3330,0.62806284,0.6289716
3331,0.6276381,0.62860703
3332,0.6272769,0.62824243
3333,0.6272162,0.62787783
3334,0.626786,0.62751305
3335,0.6264844,0.6271483
3336,0.62607896,0.62678325
3337,0.62553847,0.6264184
3338,0.6252091,0.6260534
3339,0.62453294,0.62568855
3340,0.6243518,0.6253235
3341,0.6238982,0.6249582
3342,0.62362486,0.62459314
3343,0.6231594,0.6242278
3344,0.6228786,0.62386256
3345,0.622507,0.6234972
3346,0.6221746,0.6231319
3347,0.6218996,0.6227665
3348,0.6214378,0.6224011
3349,0.6211275,0.62203556
3350,0.6207793,0.6216701
3351,0.6206084,0.6213045
3352,0.62019324,0.6209389
3353,0.619725,0.6205733
3354,0.6194979,0.6202074
3355,0.61918414,0.6198416
3356,0.61872804,0.6194757
3357,0.61836886,0.6191098
3358,0.6180476,0.6187441
3359,0.6176319,0.61837816
3360,0.6174979,0.618012
3361,0.617262,0.6176461
3362,0.6170341,0.61727995
3363,0.61673254,0.61691374
3364,0.6163324,0.6165474
3365,0.6162212,0.6161812
3366,0.61593366,0.6158149
3367,0.6155044,0.61544853
3368,0.6149902,0.61508226
3369,0.61456734,0.6147158
3370,0.61415815,0.6143495
3371,0.6137225,0.61398286
3372,0.6130409,0.61361617
3373,0.6127751,0.6132495
3374,0.612105,0.61288255
3375,0.61165774,0.61251587
3376,0.6113679,0.61214894
3377,0.61105156,0.61178195
3378,0.611023,0.611415
3379,0.6105207,0.61104804
3380,0.61043,0.610681
3381,0.61013937,0.610314
3382,0.6100619,0.6099468
3383,0.6096599,0.60957974
3384,0.6091331,0.6092125
3385,0.60877365,0.6088454
3386,0.6082119,0.60847795
3387,0.607713,0.6081106
3388,0.6071098,0.60774314
3389,0.6068758,0.6073758
3390,0.60631305,0.6070083
3391,0.6061468,0.6066406
3392,0.6056105,0.6062728
3393,0.6053916,0.60590523
3394,0.60497916,0.6055375
3395,0.6048516,0.60516965
3396,0.604501,0.60480183
3397,0.60394275,0.604434
3398,0.603751,0.60406584
3399,0.60324657,0.60369796
3400,0.60311943,0.6033299
3401,0.602707,0.60296196
3402,0.602502,0.6025939
3403,0.6020349,0.6022258
3404,0.6018146,0.6018576
3405,0.6014568,0.6014891
3406,0.6014782,0.60112095
3407,0.60107183,0.6007526
3408,0.60086167,0.60038424
3409,0.60059154,0.600016
3410,0.6000604,0.5996476
3411,0.5998356,0.5992791
3412,0.5994295,0.5989105
3413,0.59919566,0.59854186
3414,0.59857446,0.5981732
3415,0.5979082,0.5978045
3416,0.59731174,0.5974355
3417,0.5965998,0.5970667
3418,0.5961964,0.5966976
3419,0.5956019,0.59632874
3420,0.595473,0.5959596
3421,0.59507143,0.5955905
3422,0.5949948,0.59522146
3423,0.5944688,0.59485227
3424,0.59432423,0.5944831
3425,0.5939326,0.5941135
3426,0.5937879,0.5937443
3427,0.59346014,0.59337485
3428,0.5930355,0.5930054
3429,0.5928055,0.5926358
3430,0.592362,0.5922663
3431,0.59200305,0.59189665
3432,0.5916387,0.5915271
3433,0.59126586,0.59115726
3434,0.5906646,0.59078753
3435,0.5902777,0.59041774
3436,0.59007114,0.59004813
3437,0.5895721,0.5896782
3438,0.5892696,0.5893082
3439,0.58889484,0.58893824
3440,0.588622,0.5885682
3441,0.5882287,0.5881982
3442,0.5878153,0.5878281
3443,0.58760995,0.5874577
3444,0.5873827,0.58708745
3445,0.5869326,0.5867172
3446,0.58667445,0.58634686
3447,0.5862835,0.58597654
3448,0.58595437,0.58560604
3449,0.5854219,0.58523536
3450,0.58509696,0.584865
3451,0.5846352,0.5844944
3452,0.5842955,0.5841238
3453,0.5838695,0.58375305
3454,0.5835372,0.5833824
3455,0.58324707,0.58301145
3456,0.58289254,0.5826406
3457,0.5823318,0.5822699
3458,0.5820433,0.58189887
3459,0.5815367,0.5815278
3460,0.58093894,0.58115673
3461,0.58028215,0.58078545
3462,0.5798867,0.5804142
3463,0.5795617,0.580043
3464,0.5794768,0.5796717
3465,0.57907325,0.57930034
3466,0.5787268,0.578929
3467,0.5784639,0.57855725
3468,0.5780639,0.57818586
3469,0.5777085,0.5778143
3470,0.5773108,0.57744265
3471,0.5768932,0.577071
3472,0.5765096,0.5766994
3473,0.57607806,0.5763275
3474,0.575557,0.5759558
3475,0.57527685,0.57558393
3476,0.57493156,0.5752119
3477,0.574388,0.57483995
3478,0.57411706,0.57446784
3479,0.5738383,0.57409585
3480,0.5734961,0.57372373
3481,0.5734057,0.57335156
3482,0.5728071,0.57297933
3483,0.5726347,0.572607
3484,0.5721977,0.57223475
3485,0.57181334,0.5718625
3486,0.5711421,0.57149005
3487,0.57084954,0.57111746
3488,0.57060766,0.570745
3489,0.5700741,0.5703723
3490,0.56985086,0.5699998
3491,0.56938297,0.5696271
3492,0.56930685,0.56925434
3493,0.568721,0.56888163
3494,0.568636,0.5685087
3495,0.56833565,0.56813574
3496,0.56797355,0.56776273
3497,0.56754065,0.5673899
3498,0.5671583,0.5670169
3499,0.5667443,0.5666439
3500,0.5663283,0.56627065
3501,0.56574976,0.5658974
3502,0.56552076,0.56552416
3503,0.5649129,0.56515074
3504,0.56464213,0.56477743
3505,0.5639121,0.56440395
3506,0.56341517,0.5640304
3507,0.56292534,0.5636567
3508,0.5624907,0.56328315
3509,0.56198376,0.5629096
3510,0.5617109,0.56253564
3511,0.56111294,0.56216186
3512,0.5608765,0.5617881
3513,0.5604328,0.5614141
3514,0.560006,0.5610401
3515,0.5596535,0.5606661
3516,0.5593528,0.5602918
3517,0.558899,0.5599176
3518,0.558524,0.55954355
3519,0.55817914,0.55916923
3520,0.5577891,0.5587948
3521,0.5574808,0.5584205
3522,0.5571181,0.5580459
3523,0.55694973,0.5576716
3524,0.55658954,0.55729705
3525,0.5563157,0.5569227
3526,0.5561613,0.55654806
3527,0.5557265,0.55617344
3528,0.5553733,0.5557988
3529,0.5549888,0.5554242
3530,0.5546892,0.55504954
3531,0.5542661,0.5546747
3532,0.5537281,0.55429983
3533,0.5531955,0.55392474
3534,0.552847,0.5535498
3535,0.552583,0.55317473
3536,0.55204844,0.5527996
3537,0.5516038,0.55242443
3538,0.5509844,0.5520493
3539,0.55055785,0.55167395
3540,0.55021214,0.55129856
3541,0.5499,0.55092317
3542,0.54937774,0.5505476
3543,0.5491227,0.55017215
3544,0.54861003,0.5497965
3545,0.54827243,0.5494209
3546,0.5479241,0.549045
3547,0.5473096,0.5486692
3548,0.54681796,0.5482935
3549,0.546473,0.5479174
3550,0.5460383,0.5475415
3551,0.5458259,0.5471654
3552,0.54538393,0.54678947
3553,0.5449725,0.5464135
3554,0.54449093,0.5460373
3555,0.54438597,0.54566133
3556,0.5439333,0.5452851
3557,0.54384816,0.5449087
3558,0.5435477,0.5445325
3559,0.5433851,0.544156
3560,0.5430573,0.54377955
3561,0.542832,0.5434031
3562,0.5424734,0.5430266
3563,0.5420465,0.5426499
3564,0.5417202,0.5422734
3565,0.541106,0.5418967
3566,0.5407808,0.54151994
3567,0.54061264,0.5411432
3568,0.5400514,0.5407662
3569,0.5398008,0.5403894
3570,0.5390394,0.5400126
3571,0.53896934,0.53963554
3572,0.53852105,0.53925854
3573,0.5380114,0.5388815
3574,0.53765136,0.53850424
3575,0.5372374,0.5381271
3576,0.5367806,0.5377498
3577,0.53636044,0.5373725
3578,0.53593946,0.53699523
3579,0.5356006,0.5366179
3580,0.53517485,0.53624034
3581,0.53474873,0.5358626
3582,0.53422034,0.535485
3583,0.53395283,0.53510725
3584,0.53341055,0.53472966
3585,0.53321326,0.5343518
3586,0.5327508,0.533974
3587,0.53236043,0.533596
3588,0.5318073,0.53321815
3589,0.5314492,0.5328401
3590,0.5309476,0.5324618
3591,0.5303595,0.5320837
3592,0.52981806,0.53170544
3593,0.5295464,0.53132695
3594,0.5290021,0.53094864
3595,0.5287235,0.53057027
3596,0.52843815,0.5301917
3597,0.5280479,0.52981335
3598,0.5279231,0.52943474
3599,0.5273532,0.52905613
3600,0.5268606,0.5286777
3601,0.526492,0.52829885
3602,0.52622247,0.5279202
3603,0.52578855,0.52754134
3604,0.5254817,0.5271625
3605,0.5252836,0.5267834
3606,0.52492195,0.5264045
3607,0.5245452,0.5260257
3608,0.5242481,0.52564645
3609,0.5238056,0.5252673
3610,0.52337563,0.5248883
3611,0.5230758,0.52450913
3612,0.52250206,0.52412975
3613,0.5221931,0.52375036
3614,0.52192307,0.5233711
3615,0.5214021,0.5229915
3616,0.5208713,0.5226122
3617,0.52062386,0.52223253
3618,0.5202898,0.52185285
3619,0.5200012,0.52147317
3620,0.5197527,0.5210935
3621,0.51924175,0.52071375
3622,0.51914877,0.520334
3623,0.51884216,0.51995385
3624,0.51833665,0.5195741
3625,0.5181786,0.51919425
3626,0.51774263,0.5188141
3627,0.5174298,0.51843405
3628,0.516816,0.518054
3629,0.51645935,0.5176738
3630,0.51585126,0.5172937
3631,0.51538134,0.51691324
3632,0.51494133,0.51653296
3633,0.5142411,0.51615244
3634,0.5139264,0.515772
3635,0.51349366,0.51539123
3636,0.5130508,0.51501054
3637,0.5126546,0.5146298
3638,0.5122836,0.5142492
3639,0.5117909,0.5138681
3640,0.51119304,0.5134873
3641,0.5107928,0.5131063
3642,0.51023114,0.5127253
3643,0.50991374,0.51234406
3644,0.5094345,0.511963
3645,0.5089778,0.5115818
3646,0.5084679,0.5112003
3647,0.5081974,0.510819
3648,0.5076617,0.5104377
3649,0.50719535,0.510056
3650,0.50651,0.5096744
3651,0.50617874,0.5092928
3652,0.50573504,0.5089111
3653,0.5052952,0.5085293
3654,0.5050288,0.50814754
3655,0.50471056,0.50776577
3656,0.50428057,0.50738394
3657,0.50413716,0.50700194
3658,0.50380164,0.5066199
3659,0.50364155,0.50623786
3660,0.5032843,0.50585574
3661,0.50321484,0.5054735
3662,0.50290257,0.50509137
3663,0.5028214,0.50470924
3664,0.50249016,0.5043271
3665,0.5021312,0.50394475
3666,0.5014843,0.50356257
3667,0.50112396,0.5031802
3668,0.5008538,0.5027978
3669,0.5004376,0.5024152
3670,0.49990642,0.5020326
3671,0.49952012,0.50164974
3672,0.49903288,0.50126725
3673,0.49857587,0.5008844
3674,0.49821943,0.5005016
3675,0.497837,0.5001187
3676,0.4974299,0.49973592
3677,0.49688432,0.4993528
3678,0.49647072,0.4989697
3679,0.4958486,0.49858654
3680,0.49544626,0.49820304
3681,0.49500948,0.49781966
3682,0.4944223,0.49743629
3683,0.49410838,0.49705306
3684,0.49358562,0.49666965
3685,0.49311474,0.49628603
3686,0.4926883,0.4959022
3687,0.49237156,0.4955184
3688,0.49224433,0.4951347
3689,0.49174643,0.49475086
3690,0.4913437,0.49436694
3691,0.4906594,0.4939834
3692,0.49023324,0.4935993
3693,0.48980504,0.49321517
3694,0.48935902,0.49283102
3695,0.48885894,0.4924467
3696,0.48822558,0.49206233
3697,0.4880142,0.49167794
3698,0.48743865,0.49129373
3699,0.48724258,0.49090913
3700,0.48692036,0.49052468
3701,0.48645836,0.49014023
3702,0.48619053,0.48975557
3703,0.48562655,0.48937106
3704,0.48510882,0.4889862
3705,0.48474944,0.4886013
3706,0.48443222,0.48821658
3707,0.48395374,0.4878318
3708,0.4836968,0.48744687
3709,0.48331314,0.48706847
3710,0.48311722,0.4866904
3711,0.48274347,0.48631182
3712,0.48241997,0.48593357
3713,0.48197463,0.48555532
3714,0.4815215,0.4851769
3715,0.4810997,0.48479828
3716,0.4804769,0.48441967
3717,0.4800197,0.48404106
3718,0.4793815,0.48366243
3719,0.47900698,0.4832836
3720,0.47842926,0.4829048
3721,0.47809047,0.4825258
3722,0.47780225,0.4821468
3723,0.4772942,0.48176777
3724,0.4769895,0.48138878
3725,0.47685182,0.48100975
3726,0.4763475,0.48063055
3727,0.47602078,0.4802515
3728,0.47583047,0.4798723
3729,0.47556767,0.47949305
3730,0.4751476,0.47911382
3731,0.47454223,0.47873458
3732,0.47429198,0.47835517
3733,0.47393966,0.4779759
3734,0.47336036,0.4775965
3735,0.47282064,0.47721687
3736,0.47244567,0.47683725
3737,0.47208846,0.4764578
3738,0.471559,0.47607815
3739,0.47105932,0.47569853
3740,0.47074214,0.4753187
3741,0.47028282,0.47493905
3742,0.46978417,0.47455904
3743,0.4693685,0.4741792
3744,0.4688478,0.47379917
3745,0.4683719,0.47341916
3746,0.46768284,0.47303894
3747,0.46703532,0.4726589
3748,0.4669248,0.4722785
3749,0.46640182,0.47189844
3750,0.46611455,0.47151804
3751,0.46572706,0.4711378
3752,0.46525717,0.47075737
3753,0.4650701,0.47037712
3754,0.46470726,0.4699967
3755,0.46450076,0.4696164
3756,0.46403882,0.46923578
3757,0.46356514,0.46885532
3758,0.46309948,0.4684745
3759,0.46243113,0.46809387
3760,0.46212703,0.46771306
3761,0.46166885,0.4673324
3762,0.461428,0.46695137
3763,0.46077853,0.46657035
3764,0.46041244,0.46618932
3765,0.46003115,0.46580848
3766,0.4595577,0.46542725
3767,0.4592425,0.46504605
3768,0.45889542,0.46466482
3769,0.45838845,0.4642836
3770,0.45801142,0.46390218
3771,0.45757443,0.46352077
3772,0.4572878,0.46313933
3773,0.45684838,0.46275806
3774,0.45645913,0.46237645
3775,0.45629337,0.46199518
3776,0.45592976,0.46161354
3777,0.4556015,0.4612321
3778,0.45530927,0.46085045
3779,0.4548518,0.4604688
3780,0.45438418,0.46008697
3781,0.45402193,0.4597053
3782,0.45371997,0.45932347
3783,0.4532579,0.4589416
3784,0.45280904,0.45855957
3785,0.45231438,0.45817772
3786,0.45193216,0.45779565
3787,0.4515649,0.45741343
3788,0.451078,0.45703137
3789,0.450607,0.45664912
3790,0.45026213,0.45626688
3791,0.44979015,0.45588464
3792,0.44938192,0.45550236
3793,0.44915807,0.45511994
3794,0.44873,0.4547373
3795,0.44840539,0.45435485
3796,0.44812953,0.4539724
3797,0.4477984,0.45358977
3798,0.44739267,0.45320728
3799,0.4470152,0.45282444
3800,0.44656724,0.45244178
3801,0.44618157,0.45205894
3802,0.44556695,0.4516761
3803,0.44520062,0.45129323
3804,0.4445689,0.45091036
3805,0.44424802,0.45052734
3806,0.44369358,0.45014426
3807,0.44331628,0.44976103
3808,0.44270095,0.4493778
3809,0.4424802,0.44899473
3810,0.44195843,0.44861132
3811,0.44159067,0.44822806
3812,0.44103658,0.44784462
3813,0.44073713,0.44746116
3814,0.44045922,0.44707772
